Gender,Parental_Education,Test_Preparation,Study_Time_per_Week,Daily_Sleep_Duration,RaceEthnicity_group_B,RaceEthnicity_group_C,RaceEthnicity_group_D,RaceEthnicity_group_E,School_Type_private,School_Type_public,Internet_Access_True,Target,Reading_Score_was_missing,Writing_Score_was_missing
0,1.0,False,12.2,6.9,False,True,False,False,True,False,True,1,0,0
0,1.0,False,10.6,6.5,False,True,False,False,False,True,True,1,0,0
1,1.0,False,0.0,5.9,False,True,False,False,True,False,True,1,0,1
0,1.0,False,1.0,8.2,False,True,False,False,False,True,False,1,0,0
1,1.0,False,12.4,8.5,False,False,False,False,False,True,True,1,0,0
0,2.0,True,15.6,9.1,False,False,False,False,False,True,True,1,1,0
1,1.0,True,13.4,6.9,False,False,True,False,False,True,True,1,0,0
0,2.0,False,15.1,7.00597413262168,True,False,False,False,False,True,True,1,0,0
1,1.0,True,6.6,8.3,False,False,False,False,True,False,True,1,0,0
1,2.0,False,10.5,6.5,False,False,True,False,True,False,True,1,0,0
0,1.0,False,8.9,7.0,False,False,True,False,False,True,True,1,0,0
0,1.0,False,9.67504285224546,6.8,False,False,True,False,False,True,True,2,0,0
1,2.0,False,7.6,6.5,False,False,False,False,False,True,True,2,0,0
0,1.0,False,10.3,8.6,False,False,True,False,False,True,True,1,0,0
1,2.0,False,2.8,5.4,True,False,False,False,False,False,True,1,0,0
1,1.0,False,12.3,8.8,False,True,False,False,False,True,True,1,0,0
0,1.0,True,17.6,9.0,False,True,False,False,False,True,True,1,0,0
0,2.0,True,15.5,8.6,False,False,False,True,True,False,True,1,0,0
0,1.0,True,15.4,8.5,True,False,False,False,True,False,True,1,0,0
0,1.0,True,1.6,7.8,False,True,False,False,False,True,True,2,0,0
1,1.0,True,5.5,8.2,True,False,False,False,False,True,False,1,0,0
0,1.0,False,15.4,7.6,False,False,False,False,False,True,True,2,0,0
1,2.0,True,6.5,7.3,False,False,True,False,False,True,True,1,1,0
0,2.0,True,4.9,7.180375318066144,False,False,True,False,False,False,True,1,0,0
1,1.0,False,7.3,5.6,True,False,False,False,False,True,True,2,0,0
0,1.0,False,7.7,7.180375318066144,False,False,True,False,False,True,True,1,0,0
0,2.0,True,11.3,10.5,False,False,False,True,True,False,True,2,0,0
0,2.0,True,3.0,7.0,False,False,True,False,False,True,True,1,0,0
1,2.0,False,11.7,7.4,False,False,False,False,False,True,False,1,0,0
0,2.0,True,1.4,7.0,False,True,False,False,True,False,True,1,0,0
0,1.0,False,10.3,5.9,True,False,False,False,False,True,True,1,0,0
0,1.0,False,14.3,8.3,False,True,False,False,False,True,True,1,0,1
1,2.0,False,10.228547945205472,7.0,True,False,False,False,True,False,True,1,0,0
1,2.0,True,14.9,4.9,False,False,False,True,False,False,True,1,0,0
0,2.0,False,16.8,8.2,True,False,False,False,False,True,True,1,0,1
1,2.0,True,3.4,5.2,False,True,False,False,False,True,True,1,0,0
0,2.0,False,10.9,5.5,False,False,False,True,False,False,True,1,1,0
1,1.0,False,5.8,9.4,True,False,False,False,False,True,True,1,0,0
1,1.0,False,0.7,6.7,False,False,True,False,False,True,True,1,0,0
0,1.0,False,6.9,5.8,False,True,False,False,False,False,False,2,0,0
0,2.0,False,8.2,7.180375318066144,False,False,False,False,False,True,True,1,0,0
1,1.0,True,9.1,7.3,False,False,True,False,False,True,True,2,0,0
1,1.0,False,6.2,7.7,False,False,False,True,False,True,True,1,0,0
1,2.0,True,20.4,8.0,False,True,False,False,False,True,True,1,0,0
0,2.0,False,13.5,6.1,False,False,False,False,False,True,True,1,0,0
0,1.0,False,11.1,9.2,False,False,True,False,True,False,True,2,0,0
0,1.0,False,10.0,7.221315955434083,False,False,True,False,False,True,True,1,0,0
0,2.0,False,7.9,7.1,False,False,False,False,False,False,True,1,0,0
1,2.0,True,10.324493150684935,7.1,False,False,True,False,False,True,True,1,0,0
0,2.0,True,11.6,5.3,True,False,False,False,False,True,True,2,1,0
0,1.0,True,9.638693467336676,7.221315955434083,False,False,False,True,False,True,True,2,0,0
1,1.0,True,9.420663609387612,8.9,True,False,False,False,True,False,True,1,0,1
1,2.0,True,8.1,9.2,False,True,False,False,False,True,True,1,0,0
0,1.0,False,16.9,7.6,False,True,False,False,False,False,True,1,1,0
0,1.0,True,2.5,7.2,False,True,False,False,False,True,True,1,0,1
1,2.0,False,15.8,9.2,False,True,False,False,False,True,True,1,0,0
0,1.0,True,15.1,7.221315955434083,False,True,False,False,False,True,True,1,1,0
1,1.0,True,11.2,7.221315955434083,False,False,True,False,False,True,True,2,0,0
0,2.0,True,6.1,7.1,False,True,False,False,False,True,True,1,0,1
0,1.0,True,3.8,7.3,False,True,False,False,True,False,True,1,0,0
1,1.0,True,15.1,8.4,False,False,False,True,False,True,True,2,0,0
1,1.0,False,9.4,7.6,False,True,False,False,False,True,True,1,0,0
1,1.0,False,6.0,7.8,False,False,False,True,False,True,True,2,0,0
0,2.0,True,14.8,7.098502202643184,True,False,False,False,False,True,False,1,0,0
0,1.0,False,10.6,9.3,False,False,True,False,True,False,True,1,0,0
1,2.0,False,13.3,8.2,False,False,False,True,False,False,True,1,0,0
0,1.0,False,13.0,7.8,False,True,False,False,False,True,True,0,0,1
0,1.0,True,8.5,5.5,False,False,True,False,True,False,True,2,0,0
0,2.0,True,10.193553398058251,8.5,False,False,True,False,False,False,False,1,0,0
0,1.0,True,14.8,6.6,False,False,False,True,False,True,False,1,0,0
1,2.0,True,10.9,6.4,True,False,False,False,False,True,True,1,0,0
0,2.0,False,20.5,7.7,False,True,False,False,True,False,True,1,0,0
0,2.0,True,14.8,7.1,False,True,False,False,False,True,True,1,0,0
0,2.0,False,10.414949651432998,6.3,False,True,False,False,True,False,False,1,0,0
0,1.0,True,10.4,6.7,False,False,False,False,False,True,True,1,0,0
1,1.0,True,5.0,7.8,True,False,False,False,False,True,True,1,0,0
0,2.0,True,10.3,7.143064409760401,False,False,False,True,True,False,False,1,0,0
0,2.0,False,10.228547945205472,6.5,False,False,True,False,False,True,True,1,0,1
1,1.0,False,17.0,8.0,False,True,False,False,False,False,True,1,1,0
1,1.0,False,5.3,7.180375318066144,True,False,False,False,False,True,True,1,0,0
0,2.0,False,16.5,6.5,False,True,False,False,False,True,True,1,0,0
1,1.0,False,9.518105423987791,7.180375318066144,False,False,True,False,True,False,True,1,0,0
1,2.0,False,3.4,5.2,False,False,False,False,False,False,True,2,0,0
0,1.0,True,5.6,7.3,True,False,False,False,False,True,True,1,0,0
0,2.0,False,10.5,8.6,False,True,False,False,False,True,True,1,0,0
0,1.0,False,14.0,7.214958863126406,True,False,False,False,False,True,True,1,0,0
1,1.0,False,8.9,5.5,True,False,False,False,False,True,True,1,0,1
0,1.0,False,4.3,7.3,False,True,False,False,False,False,True,1,0,0
1,2.0,False,16.2,7.5,False,True,False,False,False,True,True,2,0,0
0,1.0,False,9.551374764595142,5.5,True,False,False,False,False,True,True,1,0,0
0,1.0,False,11.7,8.5,True,False,False,False,False,True,True,1,0,0
0,2.0,True,10.193553398058251,7.6,True,False,False,False,True,False,True,1,0,0
0,2.0,False,7.2,9.7,False,False,True,False,False,False,True,1,0,0
0,2.0,False,5.8,7.2,False,True,False,False,False,True,True,1,0,0
0,1.0,False,9.638693467336676,6.0,False,True,False,False,False,True,True,1,0,0
0,1.0,False,6.8,9.3,False,False,False,False,False,True,True,1,1,0
0,1.0,False,11.0,6.4,False,True,False,False,False,True,True,1,0,0
1,2.0,False,11.7,4.5,False,False,False,True,False,True,True,1,0,0
0,2.0,True,8.0,8.5,True,False,False,False,False,True,True,2,1,0
0,2.0,False,6.6,6.6,True,False,False,False,True,False,True,1,1,0
0,1.0,True,13.2,7.4,False,False,True,False,False,True,True,1,0,0
0,1.0,False,7.4,8.1,False,False,False,False,False,True,True,1,0,0
0,1.0,True,9.2,7.205098308184721,False,False,False,True,False,True,True,1,0,0
1,1.0,False,9.67504285224546,8.8,True,False,False,False,False,True,True,1,0,0
1,1.0,True,5.2,7.2,True,False,False,False,False,True,True,1,0,0
0,2.0,True,13.0,6.6,True,False,False,False,False,True,True,1,0,0
0,2.0,False,14.2,7.9,False,False,True,False,False,True,True,1,0,0
0,1.0,True,18.5,10.5,False,True,False,False,False,True,True,1,0,0
1,1.0,True,6.3,7.180375318066144,False,False,False,True,True,False,True,1,0,0
1,1.0,True,9.638693467336676,6.8,False,True,False,False,False,True,True,2,0,0
1,1.0,False,9.67504285224546,7.221315955434083,False,False,True,False,False,True,True,2,0,0
0,1.0,False,7.7,6.7,False,True,False,False,False,True,False,1,0,0
1,2.0,True,8.6,7.180375318066144,False,True,False,False,False,False,False,1,0,0
1,2.0,False,8.2,8.1,False,False,False,True,False,True,True,2,0,0
1,2.0,True,8.5,7.2,True,False,False,False,False,True,True,1,0,0
0,2.0,False,9.0,8.0,False,True,False,False,False,True,True,1,0,0
0,2.0,False,19.4,5.8,True,False,False,False,False,True,True,1,0,0
1,1.0,True,7.2,8.3,True,False,False,False,False,True,True,1,0,0
1,1.0,True,11.1,8.0,False,False,False,False,False,True,False,1,1,0
1,1.0,False,8.1,5.7,True,False,False,False,False,True,True,1,0,0
1,2.0,False,5.8,5.8,False,True,False,False,False,True,True,1,0,0
0,1.0,False,6.9,8.7,True,False,False,False,False,True,True,1,0,0
1,2.0,True,16.1,6.7,False,False,True,False,False,True,True,1,0,0
1,1.0,False,15.2,5.9,False,False,False,False,False,True,True,1,0,0
1,1.0,True,6.1,7.4,False,False,False,False,False,False,True,1,0,0
1,1.0,False,12.7,6.0,False,False,False,False,True,False,True,1,1,0
0,1.0,False,13.8,9.5,True,False,False,False,False,True,True,1,0,0
1,1.0,False,6.9,6.5,False,True,False,False,False,True,True,1,0,0
1,2.0,False,10.26388611388614,6.4,False,False,False,False,True,False,True,1,0,0
0,2.0,True,8.3,6.7,False,True,False,False,False,True,True,1,0,0
1,1.0,True,11.3,7.0,False,True,False,False,False,True,True,1,0,0
1,1.0,True,4.3,6.2,False,False,False,True,True,False,False,1,0,0
1,1.0,False,10.7,6.8,False,True,False,False,False,True,True,1,0,0
1,2.0,False,10.414949651432998,3.0,False,True,False,False,False,True,True,1,1,0
1,1.0,False,8.6,6.0,False,False,False,False,False,True,True,1,0,0
1,1.0,True,11.2,5.8,False,True,False,False,False,True,True,1,0,0
1,2.0,True,14.6,7.098502202643184,False,True,False,False,False,True,True,1,0,0
0,1.0,True,14.1,5.3,False,False,False,False,False,True,True,1,1,0
0,2.0,False,5.8,7.074809160305347,True,False,False,False,True,False,True,1,0,0
0,1.0,False,13.8,8.6,False,True,False,False,False,True,True,1,0,0
0,2.0,True,6.6,7.6,False,True,False,False,False,True,True,1,1,0
1,2.0,False,10.1,7.9,False,False,True,False,True,False,True,1,1,0
1,2.0,True,12.1,7.9,False,False,True,False,False,True,True,1,0,0
1,1.0,False,14.0,6.2,True,False,False,False,False,True,True,1,0,0
1,2.0,False,8.7,7.3,False,False,False,True,False,False,True,1,0,0
0,1.0,False,1.8,6.4,False,False,True,False,False,True,True,1,0,0
0,2.0,False,17.4,7.3,False,False,True,False,False,True,False,1,0,0
0,1.0,False,10.7,6.6,False,True,False,False,False,True,True,1,1,0
0,1.0,True,12.7,7.7,True,False,False,False,False,True,True,2,0,0
1,2.0,False,10.6,11.0,False,False,True,False,False,True,True,2,0,0
1,2.0,False,12.3,5.3,False,False,False,False,False,True,False,1,0,0
1,2.0,False,15.6,6.7,False,True,False,False,False,True,False,1,0,0
0,1.0,True,9.4,5.3,True,False,False,False,False,True,True,1,0,0
0,2.0,True,7.0,6.9,False,False,True,False,False,True,True,1,1,0
0,2.0,False,3.0,6.0,False,False,True,False,True,False,False,1,1,0
0,2.0,True,8.2,8.1,False,False,False,True,False,True,True,1,0,0
1,1.0,False,9.8,7.6,False,False,False,True,False,True,True,1,0,0
0,1.0,True,6.2,8.6,True,False,False,False,False,False,True,1,0,0
0,2.0,False,18.1,5.0,False,False,False,False,False,True,True,1,0,0
1,1.0,True,17.6,6.9,False,True,False,False,False,True,False,1,0,0
1,1.0,False,11.4,9.1,False,False,False,True,True,False,True,1,0,0
1,1.0,False,9.518105423987791,8.0,True,False,False,False,True,False,False,1,0,0
0,1.0,False,13.3,5.1,False,False,False,False,False,True,True,1,0,0
0,1.0,True,8.5,7.5,False,False,False,True,False,True,True,1,0,0
0,2.0,True,17.7,8.7,False,True,False,False,True,False,False,2,0,0
1,2.0,False,22.2,6.6,True,False,False,False,True,False,True,1,0,0
1,1.0,False,8.5,7.0,False,False,False,True,False,True,True,2,0,0
0,1.0,False,6.1,8.0,True,False,False,False,False,True,False,1,0,0
1,1.0,False,7.0,7.8,False,False,False,True,False,False,True,2,0,0
1,2.0,True,3.3,7.5,True,False,False,False,False,True,True,2,0,0
0,1.0,False,13.4,6.3,False,False,False,True,True,False,True,2,0,0
1,1.0,False,16.7,6.8,True,False,False,False,False,True,True,1,0,0
1,2.0,True,10.2,8.6,False,False,True,False,False,True,True,1,0,0
1,1.0,False,4.5,7.4,True,False,False,False,False,True,True,1,0,0
0,2.0,True,19.6,7.8,False,False,True,False,True,False,True,1,0,0
1,1.0,True,5.1,5.8,False,False,False,False,True,False,True,1,0,0
0,2.0,False,16.2,8.4,True,False,False,False,False,True,True,1,0,0
1,2.0,True,13.3,8.3,False,False,False,True,False,True,True,2,0,0
0,1.0,False,1.5,3.7,True,False,False,False,False,True,True,1,0,0
1,1.0,False,5.8,7.143064409760401,False,False,False,False,True,False,False,1,0,0
0,1.0,True,2.5,7.5,False,False,True,False,False,True,True,1,0,0
0,1.0,False,13.5,4.6,True,False,False,False,False,True,False,1,0,0
1,2.0,True,9.0,5.6,False,False,True,False,False,True,True,1,0,0
0,1.0,False,4.1,8.1,True,False,False,False,False,True,True,2,0,0
1,2.0,True,11.1,6.8,True,False,False,False,False,False,True,1,0,0
0,2.0,False,5.7,8.8,False,False,True,False,False,False,False,1,0,0
0,1.0,False,5.1,7.25761523046093,False,False,True,False,False,True,True,1,0,0
0,2.0,True,14.9,5.7,False,False,False,False,False,True,True,1,0,0
0,1.0,True,17.2,7.352219979818379,False,False,False,False,True,False,True,1,0,0
0,2.0,False,8.1,8.2,True,False,False,False,False,True,True,1,0,0
0,1.0,False,10.7,6.9,False,False,True,False,False,False,True,1,0,0
0,1.0,False,3.9,7.25761523046093,False,False,True,False,False,True,True,1,0,0
0,1.0,True,12.0,7.7,False,True,False,False,False,True,True,2,0,0
1,1.0,False,6.6,5.4,False,False,True,False,True,False,True,1,0,0
1,1.0,True,8.2,6.8,False,False,False,True,False,True,True,1,0,0
1,1.0,False,11.9,6.3,False,True,False,False,False,False,False,1,0,0
1,1.0,False,6.7,4.1,False,False,False,False,False,False,False,1,0,0
1,2.0,False,7.9,4.9,False,False,True,False,False,True,True,1,0,0
1,2.0,True,12.6,7.054403086699948,True,False,False,False,True,False,True,1,0,0
1,1.0,True,3.9,9.2,False,False,False,True,False,True,True,1,0,0
1,1.0,False,9.638693467336676,8.0,False,False,False,False,False,True,True,1,0,0
0,1.0,False,2.3,5.7,False,False,False,True,True,False,False,1,0,0
1,1.0,False,3.5,7.0,False,False,True,False,False,True,True,1,0,0
1,1.0,True,14.7,7.5,False,False,True,False,True,False,True,1,0,0
0,2.0,False,18.5,5.6,True,False,False,False,False,True,True,1,0,0
0,1.0,True,17.7,9.1,False,True,False,False,True,False,True,1,0,0
1,1.0,True,7.2,5.8,False,True,False,False,False,True,True,1,0,0
1,1.0,True,19.5,7.3,False,True,False,False,True,False,True,1,0,0
0,1.0,False,7.8,7.6,True,False,False,False,False,True,True,1,0,0
0,1.0,True,6.3,7.6,True,False,False,False,False,True,True,1,0,0
0,1.0,False,15.3,6.8,True,False,False,False,False,True,True,1,0,0
1,2.0,False,13.6,6.5,False,True,False,False,False,True,True,1,0,0
1,1.0,False,0.7,8.2,False,True,False,False,False,False,False,1,0,0
1,2.0,True,13.1,6.4,False,True,False,False,False,False,True,2,0,1
1,1.0,False,5.8,6.5,False,True,False,False,True,False,False,1,0,0
0,1.0,False,6.8,7.8,False,False,True,False,False,True,True,1,0,0
1,1.0,False,4.8,7.180375318066144,False,True,False,False,False,True,True,1,0,0
0,1.0,False,16.8,7.221315955434083,False,False,False,True,False,False,True,2,0,0
1,1.0,False,19.8,7.5,False,True,False,False,False,True,False,1,0,0
1,2.0,False,10.107699234579005,8.3,False,False,False,True,False,True,True,1,0,0
1,2.0,False,10.3,8.4,True,False,False,False,False,True,False,1,0,0
0,1.0,True,5.7,4.0,False,True,False,False,False,True,True,2,0,0
0,2.0,True,12.7,8.0,False,False,True,False,True,False,False,1,0,0
0,1.0,True,9.638693467336676,6.8,False,False,True,False,False,True,True,2,0,0
0,2.0,True,13.6,9.0,True,False,False,False,False,False,True,1,0,0
0,1.0,False,6.7,7.4,False,True,False,False,True,False,True,1,0,1
0,1.0,False,2.0,7.1,False,False,False,False,False,True,True,1,0,1
1,2.0,True,5.2,8.7,True,False,False,False,True,False,True,1,0,0
1,2.0,False,16.5,8.1,True,False,False,False,False,False,True,1,0,0
0,1.0,False,5.2,6.2,False,True,False,False,False,True,True,1,0,0
0,1.0,False,9.67504285224546,6.8,False,True,False,False,False,True,True,1,0,0
0,1.0,True,0.0,6.5,True,False,False,False,False,True,False,1,1,0
1,1.0,True,9.4,8.4,False,True,False,False,False,False,True,1,0,0
1,2.0,False,4.0,9.7,False,False,True,False,False,True,True,1,0,0
0,1.0,False,6.4,6.7,False,False,True,False,True,False,True,1,0,1
1,1.0,True,9.638693467336676,9.3,False,False,False,True,False,True,True,1,0,0
1,1.0,True,15.5,6.2,False,True,False,False,False,True,True,1,0,0
0,2.0,False,10.193553398058251,7.4,True,False,False,False,False,True,True,1,0,0
1,2.0,True,12.8,7.098502202643184,False,False,True,False,False,True,True,2,0,0
0,1.0,True,8.7,5.7,False,False,False,True,False,True,True,1,0,0
0,2.0,True,12.5,6.8,False,True,False,False,True,False,True,1,0,0
0,2.0,True,10.8,6.6,False,False,False,True,False,True,True,1,0,0
1,2.0,False,11.5,8.7,False,False,False,True,False,True,True,1,0,0
1,1.0,False,11.0,9.1,False,False,True,False,False,True,True,2,0,0
0,2.0,False,7.9,6.6,False,False,False,False,False,True,True,1,0,0
0,2.0,False,15.8,7.8,False,True,False,False,False,True,True,1,0,0
0,1.0,True,14.2,8.8,False,False,False,True,False,True,True,1,0,0
1,1.0,False,10.7,4.1,False,False,True,False,False,True,False,1,0,0
0,1.0,True,10.3,8.2,False,True,False,False,False,True,False,1,0,0
1,1.0,False,13.3,7.7,False,True,False,False,False,True,True,1,0,0
0,1.0,False,10.5,9.5,True,False,False,False,False,True,False,1,0,0
0,2.0,False,8.7,7.180375318066144,False,True,False,False,False,False,True,1,0,0
0,1.0,True,17.6,6.4,True,False,False,False,True,False,True,1,1,0
1,2.0,True,11.1,8.1,False,False,False,False,False,True,True,1,0,0
0,2.0,False,10.228547945205472,7.1,False,False,True,False,True,False,True,1,0,0
1,2.0,False,9.0,8.7,False,False,False,True,False,True,True,1,0,0
1,1.0,False,8.9,8.3,True,False,False,False,False,True,True,1,0,0
1,2.0,False,11.1,6.2,False,False,False,True,False,True,False,1,0,0
1,1.0,False,16.9,6.0,False,False,False,True,False,True,True,1,0,0
1,1.0,False,6.6,7.3,False,False,False,True,False,True,True,1,0,0
0,2.0,True,1.3,7.4,False,True,False,False,True,False,False,1,1,0
0,2.0,True,13.5,7.3,False,True,False,False,False,True,False,1,0,0
1,2.0,True,9.797727272727274,9.8,False,False,True,False,True,False,True,1,0,0
1,2.0,False,11.5,6.9,False,False,False,True,False,True,True,1,0,0
1,2.0,False,7.1,8.4,False,False,True,False,False,False,True,1,0,0
0,2.0,False,10.1,7.2,False,True,False,False,False,True,True,1,0,0
1,1.0,True,2.5,6.8,False,True,False,False,False,True,True,0,0,0
1,1.0,False,11.5,8.1,False,True,False,False,False,True,True,1,0,0
0,1.0,True,10.8,6.5,False,False,True,False,False,True,True,2,0,0
1,2.0,False,3.3,9.0,True,False,False,False,False,True,True,1,0,0
1,2.0,True,13.1,5.9,True,False,False,False,True,False,True,2,0,0
0,1.0,True,5.6,6.7,False,False,False,True,False,True,True,1,0,0
1,1.0,True,7.4,7.8,False,True,False,False,False,True,True,1,0,0
1,1.0,False,10.7,6.2,False,False,False,True,False,True,True,1,0,0
0,1.0,False,6.5,7.180375318066144,False,False,False,False,False,False,True,1,0,0
0,1.0,False,12.5,8.3,False,True,False,False,False,True,True,1,0,1
1,1.0,True,8.4,7.205098308184721,False,False,True,False,False,False,True,1,0,0
1,1.0,True,9.518105423987791,7.3,False,False,False,True,True,False,True,2,0,0
1,1.0,True,18.3,6.9,False,False,True,False,False,True,True,1,0,0
1,1.0,False,12.2,4.4,False,False,False,True,True,False,True,1,0,0
0,1.0,False,12.5,7.4,False,False,False,True,True,False,True,1,0,0
0,1.0,True,0.9,5.9,True,False,False,False,False,True,True,1,0,0
1,2.0,True,6.5,5.7,False,True,False,False,False,True,True,1,0,0
1,2.0,False,9.6,10.3,False,False,False,True,False,True,True,1,0,0
0,1.0,True,5.6,7.6,False,False,True,False,True,False,True,1,0,0
0,1.0,False,8.6,7.5,False,True,False,False,False,True,True,1,0,0
0,1.0,False,17.6,7.4,False,False,False,True,True,False,True,1,0,0
1,2.0,True,8.0,6.1,False,True,False,False,True,False,True,1,1,0
0,1.0,True,14.4,9.0,True,False,False,False,False,True,True,0,1,0
0,1.0,False,18.8,8.7,False,False,False,True,False,False,True,2,1,0
0,2.0,True,17.2,8.1,True,False,False,False,False,True,True,2,0,0
0,2.0,True,4.4,7.2,False,False,False,False,False,True,True,1,0,0
1,2.0,False,10.0,6.4,False,False,False,True,False,True,False,1,1,0
0,1.0,True,12.2,8.4,True,False,False,False,False,True,True,1,0,0
0,2.0,True,4.7,8.2,False,False,False,False,False,True,True,1,0,0
0,1.0,False,4.4,6.9,False,True,False,False,False,False,True,1,0,0
0,2.0,True,7.9,6.7,False,False,False,False,False,True,True,1,0,0
1,1.0,False,11.1,9.8,False,True,False,False,False,True,True,1,0,0
0,1.0,False,17.4,6.7,True,False,False,False,True,False,True,1,0,0
1,1.0,False,6.4,7.3,True,False,False,False,False,True,False,1,0,0
0,1.0,True,8.2,8.3,True,False,False,False,False,True,True,1,0,0
0,2.0,True,10.466370558375637,6.3,False,True,False,False,False,True,True,1,1,0
1,2.0,False,3.2,8.8,False,False,False,True,False,True,True,1,0,0
0,2.0,True,3.4,7.8,True,False,False,False,False,True,False,1,0,0
1,1.0,True,12.3,6.6,False,False,False,True,True,False,True,1,0,0
1,1.0,True,9.1,4.9,True,False,False,False,True,False,True,1,0,0
1,1.0,False,15.3,7.1,False,False,False,False,False,True,True,1,0,0
0,1.0,True,7.1,4.9,False,True,False,False,False,True,True,0,0,0
1,1.0,False,11.2,7.9,False,False,True,False,True,False,False,1,0,0
0,1.0,False,17.4,5.4,False,False,True,False,False,True,False,1,0,0
0,1.0,False,12.2,10.6,False,True,False,False,True,False,True,1,0,0
1,1.0,False,16.2,7.221315955434083,False,False,False,True,False,True,True,1,0,0
1,1.0,True,13.3,6.1,False,True,False,False,False,True,True,1,0,0
1,2.0,False,9.4,8.2,False,False,False,True,False,True,True,1,0,0
1,1.0,False,9.1,5.4,False,False,True,False,False,True,False,1,0,1
0,1.0,True,6.2,5.8,False,True,False,False,False,True,False,2,0,0
1,2.0,False,12.8,5.4,False,False,False,True,False,True,True,1,0,0
0,2.0,False,8.9,7.0,False,True,False,False,True,False,True,1,0,0
0,1.0,False,12.7,5.4,True,False,False,False,True,False,True,1,0,0
0,1.0,False,8.2,6.4,False,False,False,False,False,False,True,1,0,0
1,1.0,False,11.3,9.3,False,False,True,False,False,True,True,1,0,1
1,1.0,True,8.7,9.6,False,True,False,False,False,True,True,1,0,0
1,1.0,False,10.3,5.2,False,True,False,False,True,False,True,1,0,0
1,2.0,False,12.5,5.5,True,False,False,False,True,False,True,2,0,0
0,2.0,True,4.3,5.6,True,False,False,False,False,True,True,1,0,0
0,1.0,False,7.4,9.6,False,False,False,True,True,False,True,1,1,0
0,2.0,False,15.2,8.7,False,True,False,False,False,True,True,1,0,0
1,2.0,False,17.1,9.6,False,True,False,False,False,True,True,1,0,0
0,1.0,False,6.2,7.3,False,False,False,False,True,False,True,1,0,0
1,1.0,True,6.9,8.2,False,False,False,True,False,True,True,1,1,0
1,2.0,False,10.0,4.0,True,False,False,False,True,False,True,1,0,0
0,2.0,False,10.3,5.9,False,False,False,True,False,True,True,2,0,0
1,2.0,False,15.5,6.3,False,True,False,False,False,True,True,1,0,0
1,2.0,True,8.7,8.3,True,False,False,False,False,True,False,2,0,0
1,1.0,False,20.8,6.8,False,True,False,False,False,True,True,1,0,0
1,1.0,True,14.9,8.2,False,True,False,False,False,True,True,2,0,0
1,1.0,True,14.1,7.2,False,True,False,False,False,False,True,0,0,0
1,1.0,True,6.4,7.0,False,False,False,False,True,False,True,1,0,0
1,1.0,False,5.2,7.4,True,False,False,False,True,False,False,1,0,0
0,1.0,False,12.8,8.8,False,False,False,True,True,False,True,1,0,0
1,1.0,False,14.6,8.6,False,False,False,False,False,True,True,2,1,0
0,2.0,True,9.4,6.0,False,False,False,True,False,True,True,2,0,0
1,1.0,True,10.5,5.7,False,False,False,True,False,True,True,1,0,0
1,1.0,False,12.2,6.3,False,False,False,False,False,True,True,1,0,0
0,2.0,True,8.6,7.1,False,True,False,False,False,False,True,1,1,0
1,1.0,True,3.6,8.5,False,False,False,True,False,True,False,1,0,0
0,2.0,False,10.228547945205472,6.6,False,False,False,False,False,True,True,2,0,1
1,1.0,False,5.5,6.1,False,False,True,False,False,False,True,1,0,0
1,2.0,True,8.9,7.4,False,False,True,False,False,True,True,1,0,0
0,1.0,True,11.5,7.214958863126406,False,False,False,True,True,False,True,1,0,0
0,1.0,True,0.0,7.3,True,False,False,False,True,False,True,1,0,0
0,1.0,True,0.9,9.2,False,False,False,True,False,True,True,1,0,0
1,2.0,True,15.9,4.8,False,False,False,False,False,True,True,1,0,0
1,2.0,False,3.7,8.2,False,False,True,False,False,True,True,1,0,0
1,1.0,False,17.2,4.9,True,False,False,False,False,True,False,1,0,0
0,1.0,False,1.0,7.1,True,False,False,False,True,False,True,1,0,0
0,2.0,False,4.2,5.7,False,False,False,False,False,True,True,1,0,0
0,1.0,False,7.0,7.5,False,False,False,True,False,True,True,0,0,1
1,2.0,False,11.0,6.2,False,True,False,False,False,False,True,1,0,0
1,1.0,False,19.6,8.4,False,False,True,False,False,True,True,1,0,0
0,1.0,False,13.5,7.6,False,True,False,False,False,True,True,1,0,0
0,1.0,False,9.67504285224546,7.9,False,False,False,True,False,True,False,1,0,0
1,1.0,False,7.0,6.3,False,True,False,False,False,True,True,1,0,0
1,1.0,True,10.9,5.8,False,True,False,False,True,False,True,1,0,0
1,1.0,False,4.4,7.4,True,False,False,False,False,True,True,1,0,0
1,2.0,False,9.2,7.180375318066144,False,False,False,True,False,True,True,1,0,0
1,1.0,True,2.6,7.0,False,True,False,False,False,True,True,1,0,0
0,2.0,False,10.1,6.7,True,False,False,False,False,True,True,1,0,0
0,1.0,True,16.0,7.278735632183907,False,True,False,False,False,True,True,2,0,0
1,1.0,False,9.67504285224546,6.4,True,False,False,False,False,True,True,1,0,0
1,1.0,False,8.3,7.180375318066144,False,False,True,False,False,True,True,1,0,0
0,2.0,False,10.9,7.025869410929733,True,False,False,False,False,True,True,1,0,0
0,1.0,False,17.0,10.0,False,True,False,False,False,True,True,0,1,0
1,2.0,True,18.5,7.8,False,False,False,True,False,True,True,1,0,0
1,2.0,True,13.4,9.1,False,True,False,False,True,False,False,1,0,0
0,1.0,True,9.6,6.7,False,False,False,False,False,True,True,1,0,0
0,2.0,False,8.3,7.143064409760401,True,False,False,False,False,True,True,1,0,0
